"","Life_Ladder","Log_GDPpC","Social_support","Life_expectancy","Freedom_of_choice","Generosity","Corruption","Positive_affect","Negative_affect","Conf_in_gov","GINI_index","GINI_indx_income","Happiness_score","Country"
"57",5.26837491989136,8.23613357543945,0.620882570743561,49.5,0.712590038776398,-0.0369596593081951,0.790966868400574,0.682098388671875,0.385631382465363,0.535438716411591,0.42,0.520244359970093,4.94379997253418,"Ivory Coast"
"58",5.79357528686523,10.581618309021,0.886431932449341,75,0.773472130298615,-0.272972285747528,0.686784505844116,0.703355014324188,0.185300156474113,0.384880393743515,0.321,0.418661803007126,5.88609981536865,"Japan"
"59",4.63893365859985,9.02443504333496,0.799544334411621,66.8000030517578,0.762420296669006,-0.183489695191383,0.887824833393097,0.450332850217819,0.362013816833496,0.588927924633026,0.343,0.391051113605499,4.90570020675659,"Jordan"
"60",6.00763607025146,10.1111660003662,0.936656713485718,64.5999984741211,0.840182960033417,-0.108595311641693,0.823782980442047,0.69319874048233,0.161542281508446,0.615031957626343,0.305866666666667,0.384010791778564,5.8088002204895,"Kazakhstan"
"61",4.65570259094238,8.03267765045166,0.706719875335693,60.0999984741211,0.821412980556488,0.306653082370758,0.844244062900543,0.759102880954742,0.236920773983002,0.675367295742035,0.4365,0.584187030792236,4.50860023498535,"Kenya"
"62",6.39182567596436,9.74946403503418,0.822406530380249,65.1498260498047,0.889737010002136,-0.0875683501362801,0.922078192234039,0.778271317481995,0.170248463749886,0.347546547651291,0.289909090909091,0.402302265167236,6.09999990463257,"Kosovo"
"63",5.29738330841064,8.15130519866943,0.898147821426392,64.0999984741211,0.94494765996933,0.287731975317001,0.907405316829681,0.763270556926727,0.203300148248672,0.497065544128418,0.304117647058824,0.388922274112701,5.26070022583008,"Kyrgyzstan"
"64",4.85940217971802,8.81360340118408,0.704738140106201,58.7000007629395,0.906660974025726,0.140599459409714,0.634239852428436,0.852213561534882,0.331882506608963,0.753280878067017,0.348,0.552090644836426,4.79629993438721,"Laos"
"65",5.90115404129028,10.1841173171997,0.913276314735413,66.8000030517578,0.608207643032074,-0.216999530792236,0.798949241638184,0.585233271121979,0.191870555281639,0.197162300348282,0.360333333333333,0.330420047044754,5.93970012664795,"Latvia"
"66",5.16718673706055,9.50795841217041,0.829380631446838,67.0999984741211,0.607030689716339,-0.0663259327411652,0.906650304794312,0.463880777359009,0.270688891410828,0.219074845314026,0.318,0.319639176130295,5.19729995727539,"Lebanon"
